sampleID	plotID	name	day	month	year	time	weather	air_temp_c	notes	plot_name	expt_code	site_type	rep	plant	treatment	time_zone	latitude	longitude	altitude	site_name	city	state	country	soil_name	number_cores	SPNL_date	pH	lime_index	P_ppm	K_ppm	Ca_ppm	Mg_ppm	organic_matter	NO3N_ppm	NH4_ppm	soil_moisture_percent	soil_temp_10cm	plant_name	LDMC_mg_per_g	nitrogen_percent	carbon_percent	carbon_per_nitrogen	height_mean_cm	mass_per_leaf_g	date_phenology_assessed	phenology_emergence	phenology_leaves_full_size	phenology_herbivore_damage	phenology_open_flowers	phenology_ripe_seeds	phenology_leaf_wilting	phenology_canopy_closed	phenology_senescence	phenology_full_leaf_loss	nucleic_acid_name	date_of_extraction	nucleic_acid_type	replicate_extraction	source	source_mass	extraction_method	elution_vol_ul	concentration_ng_per_ul	ratio_260_280	conc_ng_per_g_source	extracted_by	sequence_name	sequencing_date	conc_sent_ng_per_ul	sequencing_type	sequencing_facility	primers	submitted_for_sequencing	sequencing_successful	duplicate_submitted	dup_sequencing_name	exclude_from_analysis	sampling_date	time_numeric	date	precipitation	Air_temp_mean	air_temp_max	Air_Temp_Min	Air_Pressure	RH	AH	Wind_Speed_Mean	Wind_Direction_Mean	Solar_Radiation	PAR	soil_temp_5_cm_bare_avg	soil_temp_5_cm_sod_avg	Year
22	2	G5R2_MAIN_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_MAIN	BCSE	Agricultural	2	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_MAIN_09MAY2016	6	2017-10-13	6.1	74	11	51	805	112	2.1	1.4	5	11.4	14.5	G5R2_MAIN_09MAY2016	251	2.0002	42.8709	21.43	56	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_MAIN_09MAY2016_LD2		DNA	2	phyllosphere	5	Benzyl Chloride	190	1.2		0	KL Grady	G5R2_MAIN_09MAY2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
23	3	G5R3_MAIN_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_MAIN	BCSE	Agricultural	3	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_MAIN_09MAY2016	6	2017-10-13	6.3	72	11	62	931	112	2.5	3.3	4.2	13.58	14.4	G5R3_MAIN_09MAY2016	236	3.1377	44.0049	14.02	56	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.16	Benzyl Chloride 	190	6.82		251.1	SH Lee	G5R3_MAIN_09MAY2016_LD1		0.682	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R3_MAIN_09MAY2016_LD2	Y	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
23	3	G5R3_MAIN_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_MAIN	BCSE	Agricultural	3	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_MAIN_09MAY2016	6	2017-10-13	6.3	72	11	62	931	112	2.5	3.3	4.2	13.58	14.4	G5R3_MAIN_09MAY2016	236	3.1377	44.0049	14.02	56	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.16	Benzyl Chloride 	190	6.82		251.1	SH Lee	G5R3_MAIN_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
23	3	G5R3_MAIN_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_MAIN	BCSE	Agricultural	3	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_MAIN_09MAY2016	6	2017-10-13	6.3	72	11	62	931	112	2.5	3.3	4.2	13.58	14.4	G5R3_MAIN_09MAY2016	236	3.1377	44.0049	14.02	56	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_MAIN_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	22.9		8807.7	SH Lee	G5R3_MAIN_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
23	3	G5R3_MAIN_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_MAIN	BCSE	Agricultural	3	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_MAIN_09MAY2016	6	2017-10-13	6.3	72	11	62	931	112	2.5	3.3	4.2	13.58	14.4	G5R3_MAIN_09MAY2016	236	3.1377	44.0049	14.02	56	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_MAIN_09MAY2016_LD2		DNA	2	phyllosphere	5.16	Benzyl Chloride	190	1.2		0	KL Grady	G5R3_MAIN_09MAY2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
24	4	G5R4_MAIN_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_09MAY2016	6	2017-10-13	6.3	74	22	108	878	144	2.4	2.1	4.8	12.41	15.5	G5R4_MAIN_09MAY2016	238	3.4059	42.9539	12.61	56	0.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.17	Benzyl Chloride 	190	16.43		603.8	SH Lee	G5R4_MAIN_09MAY2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
24	4	G5R4_MAIN_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_09MAY2016	6	2017-10-13	6.3	74	22	108	878	144	2.4	2.1	4.8	12.41	15.5	G5R4_MAIN_09MAY2016	238	3.4059	42.9539	12.61	56	0.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.17	Benzyl Chloride 	190	16.43		603.8	SH Lee	G5R4_MAIN_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
24	4	G5R4_MAIN_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_09MAY2016	6	2017-10-13	6.3	74	22	108	878	144	2.4	2.1	4.8	12.41	15.5	G5R4_MAIN_09MAY2016	238	3.4059	42.9539	12.61	56	0.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	13.2		5076.9	SH Lee	G5R4_MAIN_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
25	5	G5R5_MAIN_09MAY2016	9	5	2016	16:17	overcast	16.1	evidence of infection, avoided. soil/air temp and time data are per-plot	G5R5_MAIN	BCSE	Agricultural	5	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R5_MAIN_09MAY2016	6	NA	0	NA	0	0	0	0	0	0	0	0	15.2	G5R5_MAIN_09MAY2016	250	2.2539	43.4635	19.28	56	0.067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
26	6	G5R1_NF_09MAY2016	9	5	2016	12:00	overcast	13.7	soil/air temp and time data are per-plot	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_09MAY2016	6	2017-10-13	6.5	72	16	64	898	124	2.4	1.3	5.7	12.39	13.7	G5R1_NF_09MAY2016	282	1.9946	42.8906	21.5	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.23	Benzyl Chloride 	190	15.87		576.5	SH Lee	G5R1_NF_09MAY2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	NA	Y	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
26	6	G5R1_NF_09MAY2016	9	5	2016	12:00	overcast	13.7	soil/air temp and time data are per-plot	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_09MAY2016	6	2017-10-13	6.5	72	16	64	898	124	2.4	1.3	5.7	12.39	13.7	G5R1_NF_09MAY2016	282	1.9946	42.8906	21.5	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.23	Benzyl Chloride 	190	15.87		576.5	SH Lee	G5R1_NF_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
26	6	G5R1_NF_09MAY2016	9	5	2016	12:00	overcast	13.7	soil/air temp and time data are per-plot	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_09MAY2016	6	2017-10-13	6.5	72	16	64	898	124	2.4	1.3	5.7	12.39	13.7	G5R1_NF_09MAY2016	282	1.9946	42.8906	21.5	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	14.7		5653.8	SH Lee	G5R1_NF_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
27	7	G5R2_NF_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_09MAY2016	6	2017-10-13	6.4	74	13	60	838	115	2.2	0.9	4	12.1	14.5	G5R2_NF_09MAY2016	220	2.4787	43.8159	17.68	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.26	Benzyl Chloride 	190	10.47		378.2	SH Lee	G5R2_NF_09MAY2016_LD1		1.047	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R2_NF_09MAY2016_LD2	Y	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
27	7	G5R2_NF_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_09MAY2016	6	2017-10-13	6.4	74	13	60	838	115	2.2	0.9	4	12.1	14.5	G5R2_NF_09MAY2016	220	2.4787	43.8159	17.68	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.26	Benzyl Chloride 	190	10.47		378.2	SH Lee	G5R2_NF_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
27	7	G5R2_NF_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_09MAY2016	6	2017-10-13	6.4	74	13	60	838	115	2.2	0.9	4	12.1	14.5	G5R2_NF_09MAY2016	220	2.4787	43.8159	17.68	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	14		5384.6	SH Lee	G5R2_NF_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	N	N	NA	NA	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
27	7	G5R2_NF_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_09MAY2016	6	2017-10-13	6.4	74	13	60	838	115	2.2	0.9	4	12.1	14.5	G5R2_NF_09MAY2016	220	2.4787	43.8159	17.68	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_09MAY2016_LD2		DNA	2	phyllosphere	0	Benzyl Chloride	190	1.2		0	KL Grady	G5R2_NF_09MAY2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R2_NF_09MAY2016_LD1	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
27	7	G5R2_NF_09MAY2016	9	5	2016	14:43	overcast	14.6	soil/air temp and time data are per-plot	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_09MAY2016	6	2017-10-13	6.4	74	13	60	838	115	2.2	0.9	4	12.1	14.5	G5R2_NF_09MAY2016	220	2.4787	43.8159	17.68	56	0.073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_09MAY2016_SD2	9/5/17	DNA	2	soil	0.25	Mobio Powersoil	100	20.89	1.8	8356	KL Grady	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
28	8	G5R3_NF_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_09MAY2016	6	2017-10-13	6.7	72	13	72	1010	130	2.5	1.5	3.7	14.95	14.4	G5R3_NF_09MAY2016	231	1.6216	27.8987	17.2	56	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.12	Benzyl Chloride 	190	6.79		252	SH Lee	G5R3_NF_09MAY2016_LD1		0.679	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R3_NF_09MAY2016_LD2	Y	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
28	8	G5R3_NF_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_09MAY2016	6	2017-10-13	6.7	72	13	72	1010	130	2.5	1.5	3.7	14.95	14.4	G5R3_NF_09MAY2016	231	1.6216	27.8987	17.2	56	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.12	Benzyl Chloride 	190	6.79		252	SH Lee	G5R3_NF_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
28	8	G5R3_NF_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_09MAY2016	6	2017-10-13	6.7	72	13	72	1010	130	2.5	1.5	3.7	14.95	14.4	G5R3_NF_09MAY2016	231	1.6216	27.8987	17.2	56	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	20		7692.3	SH Lee	G5R3_NF_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
28	8	G5R3_NF_09MAY2016	9	5	2016	15:26	overcast	15.3	soil/air temp and time data are per-plot	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_09MAY2016	6	2017-10-13	6.7	72	13	72	1010	130	2.5	1.5	3.7	14.95	14.4	G5R3_NF_09MAY2016	231	1.6216	27.8987	17.2	56	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_09MAY2016_LD2		DNA	2	phyllosphere	0	Benzyl Chloride	190	1.2		0	KL Grady	G5R3_NF_09MAY2016_LD2		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	Y	G5R3_NF_09MAY2016_LD1	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
29	9	G5R4_NF_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_09MAY2016	6	2017-10-13	6.4	74	22	94	827	134	2.3	0.9	6	11.53	15.5	G5R4_NF_09MAY2016	189	2.9221	43.0218	14.72	56	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.1	Benzyl Chloride 	190	21.8		812.2	SH Lee	G5R4_NF_09MAY2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
29	9	G5R4_NF_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_09MAY2016	6	2017-10-13	6.4	74	22	94	827	134	2.3	0.9	6	11.53	15.5	G5R4_NF_09MAY2016	189	2.9221	43.0218	14.72	56	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_09MAY2016_LD1		DNA	1	phyllosphere	5.1	Benzyl Chloride 	190	21.8		812.2	SH Lee	G5R4_NF_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
29	9	G5R4_NF_09MAY2016	9	5	2016	13:56	overcast	15.2	soil/air temp and time data are per-plot	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_09MAY2016	6	2017-10-13	6.4	74	22	94	827	134	2.3	0.9	6	11.53	15.5	G5R4_NF_09MAY2016	189	2.9221	43.0218	14.72	56	0.164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	18.7		7192.3	SH Lee	G5R4_NF_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
30	10	G5R5_NF_09MAY2016	9	5	2016	16:17	overcast	16.1	evidence of infection, avoided. soil/air temp and time data are per-plot	G5R5_NF	BCSE	Agricultural	5	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R5_NF_09MAY2016	6	NA	0	NA	0	0	0	0	0	0	0	0	15.2	G5R5_NF_09MAY2016	212	3.0169	43.9847	14.58	56	0.168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
31	11	G6R1_MAIN_09MAY2016	9	5	2016	13:06	overcast	14.9	soil/air temp and time data are per-plot	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_09MAY2016	6	2017-10-13	6.1	72	30	60	787	107	2.2	4	9.8	12.12	12.5	G6R1_MAIN_09MAY2016	222	3.2377	42.436	13.11	91	1.091	5/6/16	t	f	f	f	f	f	f	f	f	G6R1_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.28	Benzyl Chloride 	190	61.6		2216.7	SH Lee	G6R1_MAIN_09MAY2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
31	11	G6R1_MAIN_09MAY2016	9	5	2016	13:06	overcast	14.9	soil/air temp and time data are per-plot	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_09MAY2016	6	2017-10-13	6.1	72	30	60	787	107	2.2	4	9.8	12.12	12.5	G6R1_MAIN_09MAY2016	222	3.2377	42.436	13.11	91	1.091	5/6/16	t	f	f	f	f	f	f	f	f	G6R1_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.28	Benzyl Chloride 	190	61.6		2216.7	SH Lee	G6R1_MAIN_09MAY2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
31	11	G6R1_MAIN_09MAY2016	9	5	2016	13:06	overcast	14.9	soil/air temp and time data are per-plot	G6R1_MAIN	BCSE	Agricultural	1	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R1_MAIN_09MAY2016	6	2017-10-13	6.1	72	30	60	787	107	2.2	4	9.8	12.12	12.5	G6R1_MAIN_09MAY2016	222	3.2377	42.436	13.11	91	1.091	5/6/16	t	f	f	f	f	f	f	f	f	G6R1_MAIN_09MAY2016_SD1		DNA	1	soil	0.26	Mobio Powersoil	100	23.2		8923.1	SH Lee	G6R1_MAIN_09MAY2016_SD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
32	12	G6R2_MAIN_09MAY2016	9	5	2016	15:03	overcast	16.1	soil/air temp and time data are per-plot	G6R2_MAIN	BCSE	Agricultural	2	miscanthus	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G6R2_MAIN_09MAY2016	6	2017-10-13	6.4	73	19	48	865	96	2.4	5.3	4.6	14.38	12.6	G6R2_MAIN_09MAY2016	227	3.1648	42.5268	13.44	91	0.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G6R2_MAIN_09MAY2016_LD1		DNA	1	phyllosphere	5.04	Benzyl Chloride 	190	45.33		1708.9	SH Lee	G6R2_MAIN_09MAY2016_LD1		1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	N	N	NA	NA	2016-05-09	1462766400	09.05.16	0	10.7	15.6	3.6	983	56.54	0.69	2.92	138.1	139.89	193.66	12.4	10.8	2016
